age,balance,campaign,cons.conf.idx,cons.price.idx,contact,data_source,day,day_of_week,default,duration,education,emp.var.rate,euribor3m,housing,job,loan,marital,month,nr.employed,pdays,poutcome,previous,y,contact_frequency,previous_campaign_success,age_group,has_economic_data,duration_category
38,,2,-41.8,94.465,telephone,bank-additional,,thu,no,129,basic.9y,1.4,4.961,no,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
56,,2,-41.8,94.465,telephone,bank-additional,,thu,unknown,91,unknown,1.4,4.961,no,admin.,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,pre_retirement,1,short
52,,2,-41.8,94.465,telephone,bank-additional,,thu,no,339,high.school,1.4,4.961,no,services,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
52,,5,-41.8,94.465,telephone,bank-additional,,thu,no,90,high.school,1.4,4.961,unknown,unemployed,unknown,married,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,middle_aged,1,short
39,,4,-41.8,94.465,telephone,bank-additional,,thu,no,112,basic.9y,1.4,4.961,unknown,blue-collar,unknown,married,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,short
32,,7,-41.8,94.465,telephone,bank-additional,,thu,no,36,university.degree,1.4,4.961,no,unknown,no,unknown,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,very_short
25,,4,-41.8,94.465,telephone,bank-additional,,thu,no,112,basic.9y,1.4,4.961,yes,blue-collar,yes,single,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,young_adult,1,short
31,,28,-41.8,94.465,telephone,bank-additional,,thu,no,9,high.school,1.4,4.961,no,technician,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,very_short
33,,5,-41.8,94.465,telephone,bank-additional,,thu,no,26,professional.course,1.4,4.961,no,technician,no,divorced,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,very_short
36,,2,-41.8,94.465,telephone,bank-additional,,thu,no,55,university.degree,1.4,4.961,yes,admin.,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,very_short
26,,3,-41.8,94.465,telephone,bank-additional,,thu,no,2635,university.degree,1.4,4.961,no,technician,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,young_adult,1,long
46,,9,-41.8,94.465,telephone,bank-additional,,thu,no,138,university.degree,1.4,4.961,yes,admin.,no,divorced,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,middle_aged,1,short
30,,2,-41.8,94.465,telephone,bank-additional,,thu,unknown,49,university.degree,1.4,4.961,yes,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,very_short
36,,2,-41.8,94.465,telephone,bank-additional,,thu,unknown,318,basic.9y,1.4,4.961,no,blue-collar,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
33,,5,-41.8,94.465,telephone,bank-additional,,thu,no,326,high.school,1.4,4.961,yes,services,no,single,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,long
57,,2,-41.8,94.465,telephone,bank-additional,,fri,unknown,53,high.school,1.4,4.959,no,services,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,pre_retirement,1,very_short
40,,2,-41.8,94.465,telephone,bank-additional,,fri,no,179,professional.course,1.4,4.959,no,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
41,,2,-41.8,94.465,telephone,bank-additional,,fri,no,262,basic.4y,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
41,,2,-41.8,94.465,telephone,bank-additional,,fri,no,168,high.school,1.4,4.959,yes,housemaid,yes,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
30,,11,-41.8,94.465,telephone,bank-additional,,fri,no,193,basic.9y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,medium
39,,15,-41.8,94.465,telephone,bank-additional,,fri,unknown,333,university.degree,1.4,4.959,no,admin.,no,divorced,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,long
52,,2,-41.8,94.465,telephone,bank-additional,,fri,no,241,basic.9y,1.4,4.959,yes,blue-collar,yes,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
35,,12,-41.8,94.465,telephone,bank-additional,,fri,unknown,76,basic.9y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,short
40,,2,-41.8,94.465,telephone,bank-additional,,fri,no,37,professional.course,1.4,4.959,no,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,very_short
44,,2,-41.8,94.465,telephone,bank-additional,,fri,no,189,professional.course,1.4,4.959,yes,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
35,,3,-41.8,94.465,telephone,bank-additional,,fri,no,89,basic.9y,1.4,4.959,yes,management,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
36,,3,-41.8,94.465,telephone,bank-additional,,fri,no,112,university.degree,1.4,4.959,yes,admin.,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
56,,2,-41.8,94.465,telephone,bank-additional,,fri,no,489,high.school,1.4,4.959,no,admin.,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,pre_retirement,1,long
59,,4,-41.8,94.465,telephone,bank-additional,,fri,unknown,141,basic.9y,1.4,4.959,yes,retired,no,divorced,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,pre_retirement,1,short
36,,2,-41.8,94.465,telephone,bank-additional,,fri,no,241,high.school,1.4,4.959,yes,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
47,,6,-41.8,94.465,telephone,bank-additional,,fri,no,60,basic.4y,1.4,4.959,yes,services,no,divorced,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,middle_aged,1,short
50,,2,-41.8,94.465,telephone,bank-additional,,fri,no,61,basic.6y,1.4,4.959,yes,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
29,,11,-41.8,94.465,telephone,bank-additional,,fri,unknown,24,basic.6y,1.4,4.959,no,self-employed,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,young_adult,1,very_short
45,,4,-41.8,94.465,telephone,bank-additional,,fri,no,62,basic.4y,1.4,4.959,yes,housemaid,yes,divorced,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,middle_aged,1,short
39,,8,-41.8,94.465,telephone,bank-additional,,fri,no,43,professional.course,1.4,4.959,yes,entrepreneur,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,very_short
48,,2,-41.8,94.465,telephone,bank-additional,,fri,unknown,75,basic.4y,1.4,4.959,no,retired,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
47,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,177,high.school,1.4,4.959,yes,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
38,,2,-41.8,94.465,telephone,bank-additional,,fri,no,170,university.degree,1.4,4.959,yes,admin.,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
38,,5,-41.8,94.465,telephone,bank-additional,,fri,no,42,unknown,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,very_short
51,,12,-41.8,94.465,telephone,bank-additional,,fri,no,22,high.school,1.4,4.959,no,admin.,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,middle_aged,1,very_short
31,,5,-41.8,94.465,telephone,bank-additional,,fri,no,99,high.school,1.4,4.959,no,services,yes,single,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,short
43,,2,-41.8,94.465,telephone,bank-additional,,fri,unknown,139,high.school,1.4,4.959,yes,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
37,,2,-41.8,94.465,telephone,bank-additional,,fri,no,394,professional.course,1.4,4.959,no,unemployed,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
33,,7,-41.8,94.465,telephone,bank-additional,,fri,no,42,university.degree,1.4,4.959,no,management,yes,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,adult,1,very_short
51,,28,-41.8,94.465,telephone,bank-additional,,fri,unknown,41,high.school,1.4,4.959,yes,services,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,middle_aged,1,very_short
37,,2,-41.8,94.465,telephone,bank-additional,,fri,no,98,high.school,1.4,4.959,yes,services,yes,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
26,,3,-41.8,94.465,telephone,bank-additional,,fri,no,114,basic.9y,1.4,4.959,no,blue-collar,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,young_adult,1,short
31,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,191,basic.9y,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
38,,2,-41.8,94.465,telephone,bank-additional,,fri,no,167,basic.6y,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
54,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,238,basic.4y,1.4,4.959,yes,housemaid,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
27,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,73,high.school,1.4,4.959,no,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,young_adult,1,short
36,,2,-41.8,94.465,telephone,bank-additional,,fri,no,206,professional.course,1.4,4.959,no,technician,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
34,,3,-41.8,94.465,telephone,bank-additional,,fri,no,160,high.school,1.4,4.959,no,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
40,,3,-41.8,94.465,telephone,bank-additional,,fri,no,156,basic.9y,1.4,4.959,yes,entrepreneur,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
39,,2,-41.8,94.465,telephone,bank-additional,,fri,no,512,basic.6y,1.4,4.959,no,services,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
36,,5,-41.8,94.465,telephone,bank-additional,,fri,unknown,50,high.school,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,very_short
43,,23,-41.8,94.465,telephone,bank-additional,,fri,unknown,23,basic.9y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,high,no_previous_contact,middle_aged,1,very_short
33,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,106,high.school,1.4,4.959,yes,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
43,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,744,basic.4y,1.4,4.959,no,unemployed,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
31,,3,-41.8,94.465,telephone,bank-additional,,fri,no,109,university.degree,1.4,4.959,no,admin.,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
47,,2,-41.8,94.465,telephone,bank-additional,,fri,no,99,university.degree,1.4,4.959,yes,management,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
44,,4,-41.8,94.465,telephone,bank-additional,,fri,no,241,basic.9y,1.4,4.959,no,entrepreneur,no,married,jun,5228.1,999,nonexistent,0,no,medium,no_previous_contact,middle_aged,1,medium
43,,3,-41.8,94.465,telephone,bank-additional,,fri,no,246,unknown,1.4,4.959,yes,admin.,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
30,,3,-41.8,94.465,telephone,bank-additional,,fri,no,59,basic.4y,1.4,4.959,yes,blue-collar,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,very_short
40,,1,-41.8,94.465,telephone,bank-additional,,fri,no,63,high.school,1.4,4.959,yes,blue-collar,yes,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
40,,1,-41.8,94.465,telephone,bank-additional,,fri,no,54,university.degree,1.4,4.959,yes,entrepreneur,yes,divorced,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,very_short
41,,1,-41.8,94.465,telephone,bank-additional,,fri,no,87,university.degree,1.4,4.959,yes,management,yes,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
45,,2,-41.8,94.465,telephone,bank-additional,,fri,unknown,973,basic.9y,1.4,4.959,no,admin.,no,married,jun,5228.1,999,nonexistent,0,yes,low,no_previous_contact,middle_aged,1,long
36,,1,-41.8,94.465,telephone,bank-additional,,fri,no,122,university.degree,1.4,4.959,yes,management,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
34,,1,-41.8,94.465,telephone,bank-additional,,fri,no,375,basic.4y,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
50,,1,-41.8,94.465,telephone,bank-additional,,fri,unknown,111,high.school,1.4,4.959,yes,technician,yes,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
38,,3,-41.8,94.465,telephone,bank-additional,,fri,no,50,university.degree,1.4,4.959,no,admin.,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,very_short
56,,1,-41.8,94.465,telephone,bank-additional,,fri,unknown,35,professional.course,1.4,4.959,no,technician,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,pre_retirement,1,very_short
38,,1,-41.8,94.465,telephone,bank-additional,,fri,no,124,high.school,1.4,4.959,no,services,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
32,,2,-41.8,94.465,telephone,bank-additional,,fri,no,157,high.school,1.4,4.959,yes,services,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
29,,1,-41.8,94.465,telephone,bank-additional,,fri,no,45,university.degree,1.4,4.959,no,admin.,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,young_adult,1,very_short
47,,1,-41.8,94.465,telephone,bank-additional,,fri,no,577,professional.course,1.4,4.959,yes,technician,yes,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
47,,1,-41.8,94.465,telephone,bank-additional,,fri,no,134,university.degree,1.4,4.959,no,admin.,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
28,,1,-41.8,94.465,telephone,bank-additional,,fri,unknown,325,basic.9y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,young_adult,1,long
35,,1,-41.8,94.465,telephone,bank-additional,,fri,no,170,basic.6y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
45,,1,-41.8,94.465,telephone,bank-additional,,fri,no,124,basic.9y,1.4,4.959,no,blue-collar,yes,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
46,,1,-41.8,94.465,telephone,bank-additional,,fri,no,111,basic.6y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
40,,1,-41.8,94.465,telephone,bank-additional,,fri,no,170,unknown,1.4,4.959,yes,management,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
31,,1,-41.8,94.465,telephone,bank-additional,,fri,unknown,40,basic.4y,1.4,4.959,unknown,housemaid,unknown,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,very_short
39,,2,-41.8,94.465,telephone,bank-additional,,fri,no,368,high.school,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
31,,3,-41.8,94.465,telephone,bank-additional,,fri,no,25,university.degree,1.4,4.959,no,admin.,no,single,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,very_short
45,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,528,basic.9y,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
49,,1,-41.8,94.465,telephone,bank-additional,,fri,no,41,university.degree,1.4,4.959,yes,management,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,very_short
33,,2,-41.8,94.465,telephone,bank-additional,,fri,unknown,398,basic.6y,1.4,4.959,no,blue-collar,no,divorced,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
38,,1,-41.8,94.465,telephone,bank-additional,,fri,no,361,basic.9y,1.4,4.959,no,admin.,no,single,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
48,,1,-41.8,94.465,telephone,bank-additional,,fri,no,493,basic.4y,1.4,4.959,yes,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
48,,1,-41.8,94.465,telephone,bank-additional,,fri,no,470,basic.4y,1.4,4.959,no,blue-collar,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
31,,1,-41.8,94.465,telephone,bank-additional,,fri,no,282,university.degree,1.4,4.959,yes,admin.,yes,single,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
47,,1,-41.8,94.465,telephone,bank-additional,,fri,no,48,basic.4y,1.4,4.959,yes,blue-collar,no,divorced,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,very_short
46,,3,-41.8,94.465,telephone,bank-additional,,fri,unknown,856,basic.9y,1.4,4.959,yes,admin.,no,married,jun,5228.1,999,nonexistent,0,yes,low,no_previous_contact,middle_aged,1,long
49,,1,-41.8,94.465,telephone,bank-additional,,fri,no,606,university.degree,1.4,4.959,yes,admin.,no,divorced,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
51,,1,-41.8,94.465,telephone,bank-additional,,fri,no,74,university.degree,1.4,4.959,yes,management,no,married,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
36,,1,-41.8,94.465,telephone,bank-additional,,fri,no,79,basic.4y,1.4,4.959,no,self-employed,no,divorced,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
29,,1,-41.8,94.465,telephone,bank-additional,,fri,no,153,basic.9y,1.4,4.959,no,blue-collar,no,single,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,young_adult,1,short
45,,1,-41.8,94.465,telephone,bank-additional,,fri,unknown,1210,basic.9y,1.4,4.959,no,blue-collar,yes,married,jun,5228.1,999,nonexistent,0,yes,first_contact,no_previous_contact,middle_aged,1,long
40,,2,-41.8,94.465,telephone,bank-additional,,fri,no,716,professional.course,1.4,4.959,yes,self-employed,yes,married,jun,5228.1,999,nonexistent,0,yes,low,no_previous_contact,middle_aged,1,long
39,,2,-41.8,94.465,telephone,bank-additional,,fri,no,513,university.degree,1.4,4.959,yes,entrepreneur,no,married,jun,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
49,,1,-41.8,94.465,telephone,bank-additional,,fri,no,158,unknown,1.4,4.959,unknown,technician,unknown,divorced,jun,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
